AL, 14, 2024100500, 01, CARQ, -24, 205N,  947W,  25,    0, DB,  34, AAA,    0,    0,    0,    0,    0,    0,   0,   0,   0,   L,   0,   X,   0,   0,     INVEST,  , 
AL, 14, 2024100500, 01, CARQ, -18, 208N,  951W,  25,    0, DB,  34, AAA,    0,    0,    0,    0,    0,    0,   0,   0,   0,   L,   0,   X,   0,   0,     INVEST,  , 
AL, 14, 2024100500, 01, CARQ, -12, 211N,  953W,  25,    0, DB,  34, AAA,    0,    0,    0,    0,    0,    0,   0,   0,   0,   L,   0,   X, 332,   4,     INVEST,  , 
AL, 14, 2024100500, 01, CARQ,  -6, 215N,  955W,  25,    0, DB,  34, AAA,    0,    0,    0,    0,    0,    0,   0,   0,   0,   L,   0,   X,   0,   0,     INVEST,  , 
AL, 14, 2024100500, 01, CARQ,   0, 220N,  955W,  25, 1009, DB,  34, NEQ,    0,    0,    0,    0, 1011,  200,  60,   0,   0,   L,   0,   X, 345,   4,     INVEST, S, 
AL, 14, 2024100500, 01, CARQ,   0, 220N,  955W,  25, 1009, DB,  50, NEQ,    0,    0,    0,    0, 1011,  200,  60,   0,   0,   L,   0,   X, 345,   4,     INVEST, S, 
AL, 14, 2024100500, 01, CARQ,   0, 220N,  955W,  25, 1009, DB,  64, NEQ,    0,    0,    0,    0, 1011,  200,  60,   0,   0,   L,   0,   X, 345,   4,     INVEST, S, 
AL, 14, 2024100500, 03,  CMC,   0, 209N,  951W,  28, 1009, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 14, 2024100712, 03, TBDE,  24, 215N,  886W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 14, 2024100712, 03, TBDE,  30, 218N,  875W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 14, 2024100712, 03, TBDE,  36, 224N,  864W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 14, 2024100712, 03, TBDE,  42, 233N,  851W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 14, 2024100712, 03, TBDE,  48, 245N,  839W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 14, 2024100712, 03, TBDE,  54, 260N,  826W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 14, 2024100712, 03, TBDE,  60, 276N,  811W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 14, 2024100712, 03, TBDE,  66, 294N,  793W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 14, 2024100712, 03, TBDE,  72, 314N,  769W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 14, 2024100712, 03, TBDE,  78, 334N,  735W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 14, 2024100712, 03, TBDE,  84, 354N,  685W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 14, 2024100712, 03, TBDE,  90, 373N,  622W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 14, 2024100712, 03, TBDE,  96, 394N,  547W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 14, 2024100712, 03, TBDE, 102, 420N,  470W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 14, 2024100712, 03, TBDE, 108, 452N,  397W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 14, 2024100712, 03, TBDE, 114, 488N,  330W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 14, 2024100712, 03, TBDE, 120, 518N,  264W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 14, 2024100712, 03, TBDE, 126, 538N,  194W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 14, 2024100712, 03, TBDE, 132, 548N,  122W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 14, 2024100712, 03, TBDE, 138, 552N,   51W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 14, 2024100712, 03, TBDE, 144, 551N,   17E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 14, 2024100712, 03, TBDE, 150, 545N,   81E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 14, 2024100712, 03, TBDE, 156, 536N,  138E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 14, 2024100712, 03, TBDE, 162, 526N,  190E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 14, 2024100712, 03, TBME,   0, 218N,  922W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 14, 2024100712, 03, TBME,   6, 215N,  916W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 14, 2024100712, 03, TBME,  12, 211N,  907W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 14, 2024100712, 03, TBME,  18, 208N,  897W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 14, 2024100712, 03, TBME,  24, 207N,  886W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 14, 2024100712, 03, TBME,  30, 208N,  874W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 14, 2024100712, 03, TBME,  36, 212N,  861W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 14, 2024100712, 03, TBME,  42, 220N,  848W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 14, 2024100712, 03, TBME,  48, 231N,  836W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 14, 2024100712, 03, TBME,  54, 245N,  823W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 14, 2024100712, 03, TBME,  60, 260N,  809W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 14, 2024100712, 03, TBME,  66, 275N,  795W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 14, 2024100712, 03, TBME,  72, 290N,  777W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 14, 2024100712, 03, TBME,  78, 304N,  756W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 14, 2024100712, 03, TBME,  84, 316N,  727W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 14, 2024100712, 03, TBME,  90, 327N,  694W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 14, 2024100712, 03, TBME,  96, 336N,  654W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 14, 2024100712, 03, TBME, 102, 345N,  609W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 14, 2024100712, 03, TBME, 108, 353N,  560W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 14, 2024100712, 03, TBME, 114, 363N,  509W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 14, 2024100712, 03, TBME, 120, 374N,  457W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 14, 2024100712, 03, TBME, 126, 382N,  407W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 14, 2024100712, 03, TBME, 132, 386N,  362W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 14, 2024100712, 03, TBME, 138, 386N,  325W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 14, 2024100712, 03, TBME, 144, 383N,  294W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 14, 2024100712, 03, TBME, 150, 377N,  270W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 14, 2024100712, 03, TBME, 156, 369N,  252W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 14, 2024100712, 03, TBME, 162, 360N,  240W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 14, 2024100712, 03, TBME, 168, 348N,  230W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 14, 2024100712, 03, TBSE,   0, 218N,  922W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 14, 2024100712, 03, TBSE,   6, 213N,  917W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 14, 2024100712, 03, TBSE,  12, 206N,  910W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 14, 2024100712, 03, TBSE,  18, 199N,  902W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 14, 2024100712, 03, TBSE,  24, 194N,  891W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 14, 2024100712, 03, TBSE,  30, 192N,  878W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 14, 2024100712, 03, TBSE,  36, 191N,  864W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 14, 2024100712, 03, TBSE,  42, 193N,  851W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 14, 2024100712, 03, TBSE,  48, 201N,  836W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 14, 2024100712, 03, TBSE,  54, 210N,  821W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 14, 2024100712, 03, TBSE,  60, 222N,  806W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 14, 2024100712, 03, TBSE,  66, 235N,  792W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 14, 2024100712, 03, TBSE,  72, 251N,  776W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 14, 2024100712, 03, TBSE,  78, 265N,  757W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 14, 2024100712, 03, TBSE,  84, 276N,  738W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 14, 2024100712, 03, TBSE,  90, 284N,  719W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 14, 2024100712, 03, TBSE,  96, 290N,  700W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 14, 2024100712, 03, TBSE, 102, 292N,  682W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 14, 2024100712, 03, TBSE, 108, 293N,  668W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 14, 2024100712, 03, TBSE, 114, 295N,  657W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 14, 2024100712, 03, TBSE, 120, 299N,  647W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 14, 2024100712, 03, TBSE, 126, 306N,  636W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 14, 2024100712, 03, TBSE, 132, 313N,  622W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 14, 2024100712, 03, TBSE, 138, 320N,  605W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 14, 2024100712, 03, TBSE, 144, 328N,  584W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 14, 2024100712, 03, TBSE, 150, 335N,  559W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 14, 2024100712, 03, TBSE, 156, 342N,  532W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 14, 2024100712, 03, TBSE, 162, 348N,  505W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 14, 2024100712, 03, TBSE, 168, 353N,  478W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 14, 2024100712, 03, TCLP,   0, 218N,  922W, 120,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 14, 2024100712, 03, TCLP,  12, 215N,  912W, 130,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 14, 2024100712, 03, TCLP,  24, 215N,  905W, 114,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 14, 2024100712, 03, TCLP,  36, 217N,  901W,  99,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 14, 2024100712, 03, TCLP,  48, 221N,  899W,  89,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 14, 2024100712, 03, TCLP,  60, 225N,  899W,  82,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 14, 2024100712, 03, TCLP,  72, 231N,  899W,  77,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 14, 2024100712, 03, TCLP,  84, 237N,  901W,  73,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 14, 2024100712, 03, TCLP,  96, 244N,  903W,  70,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 14, 2024100712, 03, TCLP, 108, 251N,  905W,  68,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 14, 2024100712, 03, TCLP, 120, 258N,  907W,  65,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 14, 2024100712, 03, TCLP, 132, 266N,  909W,  63,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 14, 2024100712, 03, TCLP, 144, 274N,  912W,  60,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 14, 2024100712, 03, TCLP, 156, 283N,  914W,  58,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 14, 2024100712, 03, TCLP, 168, 291N,  916W,  55,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 14, 2024100712, 03, TCLP, 180, 301N,  917W,  44,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 14, 2024100712, 03, TCLP, 192, 310N,  918W,  32,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 14, 2024100712, 03, TCLP, 204, 320N,  919W,  28,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 14, 2024100712, 03, TCLP, 216, 330N,  919W,  27,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 14, 2024100712, 03, TCLP, 228, 341N,  919W,  27,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 14, 2024100712, 03, TCLP, 240, 352N,  917W,  27,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 14, 2024100712, 03, TVCA,   0, 218N,  922W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 14, 2024100712, 03, TVCA,  12, 218N,  904W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 14, 2024100712, 03, TVCA,  24, 224N,  885W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 14, 2024100712, 03, TVCA,  36, 236N,  866W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 14, 2024100712, 03, TVCA,  48, 253N,  849W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 14, 2024100712, 03, TVCA,  60, 271N,  830W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 14, 2024100712, 03, TVCA,  72, 286N,  804W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 14, 2024100712, 03, TVCA,  84, 297N,  766W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 14, 2024100712, 03, TVCA,  96, 307N,  717W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 14, 2024100712, 03, TVCA, 108, 313N,  664W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 14, 2024100712, 03, TVCA, 120, 321N,  612W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 14, 2024100712, 03, TVCA, 132, 303N,  626W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 14, 2024100712, 03, TVCA, 144, 294N,  623W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 14, 2024100712, 03, TVCA, 156, 300N,  596W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 14, 2024100712, 03, TVCA, 168, 312N,  581W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 14, 2024100712, 03, TVCB,   0, 218N,  922W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 14, 2024100712, 03, TVCB,  12, 218N,  904W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 14, 2024100712, 03, TVCB,  24, 223N,  885W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 14, 2024100712, 03, TVCB,  36, 235N,  866W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 14, 2024100712, 03, TVCB,  48, 252N,  848W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 14, 2024100712, 03, TVCB,  60, 271N,  829W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 14, 2024100712, 03, TVCB,  72, 286N,  804W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 14, 2024100712, 03, TVCB,  84, 296N,  767W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 14, 2024100712, 03, TVCB,  96, 304N,  722W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 14, 2024100712, 03, TVCB, 108, 309N,  676W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 14, 2024100712, 03, TVCB, 120, 315N,  635W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 14, 2024100712, 03, TVCB, 132, 295N,  653W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 14, 2024100712, 03, TVCB, 144, 294N,  623W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 14, 2024100712, 03, TVCB, 156, 300N,  596W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 14, 2024100712, 03, TVCB, 168, 312N,  581W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 14, 2024100712, 03, TVCC,   0, 218N,  922W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 14, 2024100712, 03, TVCC,  12, 218N,  904W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 14, 2024100712, 03, TVCC,  24, 224N,  884W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 14, 2024100712, 03, TVCC,  36, 236N,  865W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 14, 2024100712, 03, TVCC,  48, 253N,  847W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 14, 2024100712, 03, TVCC,  60, 271N,  828W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 14, 2024100712, 03, TVCC,  72, 285N,  802W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 14, 2024100712, 03, TVCC,  84, 295N,  762W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 14, 2024100712, 03, TVCC,  96, 302N,  714W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 14, 2024100712, 03, TVCC, 108, 306N,  662W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 14, 2024100712, 03, TVCC, 120, 312N,  611W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 14, 2024100712, 03, TVCC, 132, 301N,  616W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 14, 2024100712, 03, TVCC, 144, 294N,  623W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 14, 2024100712, 03, TVCC, 156, 300N,  596W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 14, 2024100712, 03, TVCC, 168, 312N,  581W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 14, 2024100712, 03, TVCE,   0, 218N,  922W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 14, 2024100712, 03, TVCE,  12, 218N,  904W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 14, 2024100712, 03, TVCE,  24, 224N,  885W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 14, 2024100712, 03, TVCE,  36, 236N,  866W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 14, 2024100712, 03, TVCE,  48, 253N,  849W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 14, 2024100712, 03, TVCE,  60, 271N,  830W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 14, 2024100712, 03, TVCE,  72, 286N,  804W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 14, 2024100712, 03, TVCE,  84, 297N,  766W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 14, 2024100712, 03, TVCE,  96, 307N,  717W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 14, 2024100712, 03, TVCE, 108, 313N,  664W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 14, 2024100712, 03, TVCE, 120, 321N,  612W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 14, 2024100712, 03, TVCE, 132, 303N,  626W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 14, 2024100712, 03, TVCE, 144, 294N,  623W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 14, 2024100712, 03, TVCE, 156, 300N,  596W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 14, 2024100712, 03, TVCE, 168, 312N,  581W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 14, 2024100712, 03, TVCF,   0, 218N,  922W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 14, 2024100712, 03, TVCF,  12, 218N,  904W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 14, 2024100712, 03, TVCF,  24, 223N,  885W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 14, 2024100712, 03, TVCF,  36, 235N,  866W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 14, 2024100712, 03, TVCF,  48, 252N,  848W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 14, 2024100712, 03, TVCF,  60, 271N,  829W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 14, 2024100712, 03, TVCF,  72, 286N,  804W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 14, 2024100712, 03, TVCF,  84, 296N,  767W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 14, 2024100712, 03, TVCF,  96, 304N,  722W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 14, 2024100712, 03, TVCF, 108, 309N,  676W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 14, 2024100712, 03, TVCF, 120, 315N,  635W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 14, 2024100712, 03, TVCF, 132, 295N,  653W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 14, 2024100712, 03, TVCF, 144, 294N,  623W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 14, 2024100712, 03, TVCF, 156, 300N,  596W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 14, 2024100712, 03, TVCF, 168, 312N,  581W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 14, 2024100712, 03, TVCG,   0, 218N,  922W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 14, 2024100712, 03, TVCG,  12, 218N,  904W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 14, 2024100712, 03, TVCG,  24, 224N,  884W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 14, 2024100712, 03, TVCG,  36, 236N,  865W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 14, 2024100712, 03, TVCG,  48, 253N,  847W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 14, 2024100712, 03, TVCG,  60, 271N,  828W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 14, 2024100712, 03, TVCG,  72, 285N,  802W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 14, 2024100712, 03, TVCG,  84, 295N,  762W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 14, 2024100712, 03, TVCG,  96, 302N,  714W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 14, 2024100712, 03, TVCG, 108, 306N,  662W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 14, 2024100712, 03, TVCG, 120, 312N,  611W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 14, 2024100712, 03, TVCG, 132, 301N,  616W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 14, 2024100712, 03, TVCG, 144, 294N,  623W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 14, 2024100712, 03, TVCG, 156, 300N,  596W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 14, 2024100712, 03, TVCG, 168, 312N,  581W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 14, 2024100712, 03, TVCN,   0, 218N,  922W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 14, 2024100712, 03, TVCN,  12, 218N,  904W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 14, 2024100712, 03, TVCN,  24, 223N,  885W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 14, 2024100712, 03, TVCN,  36, 235N,  866W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 14, 2024100712, 03, TVCN,  48, 251N,  848W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 14, 2024100712, 03, TVCN,  60, 269N,  829W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 14, 2024100712, 03, TVCN,  72, 284N,  804W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 14, 2024100712, 03, TVCN,  84, 293N,  768W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 14, 2024100712, 03, TVCN,  96, 298N,  727W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 14, 2024100712, 03, TVCN, 108, 300N,  687W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 14, 2024100712, 03, TVCN, 120, 302N,  653W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 14, 2024100712, 03, TVCN, 132, 295N,  653W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 14, 2024100712, 03, TVCN, 144, 294N,  623W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 14, 2024100712, 03, TVCN, 156, 300N,  596W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 14, 2024100712, 03, TVCN, 168, 312N,  581W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 14, 2024100712, 03, TVCX,   0, 218N,  922W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 14, 2024100712, 03, TVCX,  12, 218N,  904W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 14, 2024100712, 03, TVCX,  24, 224N,  885W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 14, 2024100712, 03, TVCX,  36, 236N,  866W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 14, 2024100712, 03, TVCX,  48, 253N,  848W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 14, 2024100712, 03, TVCX,  60, 272N,  829W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 14, 2024100712, 03, TVCX,  72, 287N,  802W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 14, 2024100712, 03, TVCX,  84, 298N,  763W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 14, 2024100712, 03, TVCX,  96, 307N,  714W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 14, 2024100712, 03, TVCX, 108, 313N,  661W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 14, 2024100712, 03, TVCX, 120, 321N,  609W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 14, 2024100712, 03, TVCX, 132, 304N,  623W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 14, 2024100712, 03, TVCX, 144, 296N,  615W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
